"","subject","activity","variable","value"
"341",5,"WALKING","meantGravityAccelerometerStdevY",-0.939973777950331
"342",5,"WALKING","meantGravityAccelerometerStdevZ",-0.94207867884106
"343",5,"WALKING","meantBodyAccelerometerJerkMeanX",0.0841019899622517
"344",5,"WALKING","meantBodyAccelerometerJerkMeanY",0.0017656830384106
"345",5,"WALKING","meantBodyAccelerometerJerkMeanZ",-0.0029537113427351
"346",5,"WALKING","meantBodyAccelerometerJerkStdevX",-0.575890535679801
"347",5,"WALKING","meantBodyAccelerometerJerkStdevY",-0.506544358609603
"348",5,"WALKING","meantBodyAccelerometerJerkStdevZ",-0.78456199486755
"349",5,"WALKING","meantBodyGyroscopeMeanX",-0.0294516873643046
"350",5,"WALKING","meantBodyGyroscopeMeanY",-0.0774316445596026
"351",5,"WALKING","meantBodyGyroscopeMeanZ",0.0866267116745033
"352",5,"WALKING","meantBodyGyroscopeStdevX",-0.709955676983444
"353",5,"WALKING","meantBodyGyroscopeStdevY",-0.705638306688742
"354",5,"WALKING","meantBodyGyroscopeStdevZ",-0.606589817380795
"355",5,"WALKING","meantBodyGyroscopeJerkMeanX",-0.103522877147351
"356",5,"WALKING","meantBodyGyroscopeJerkMeanY",-0.0490624519374172
"357",5,"WALKING","meantBodyGyroscopeJerkMeanZ",-0.0506258160122517
"358",5,"WALKING","meantBodyGyroscopeJerkStdevX",-0.662581310334437
"359",5,"WALKING","meantBodyGyroscopeJerkStdevY",-0.774114270364238
"360",5,"WALKING","meantBodyGyroscopeJerkStdevZ",-0.564680771249007
"361",5,"WALKING","meantBodyAccelerometerMagnitudeMean",-0.460866415568709
"362",5,"WALKING","meantBodyAccelerometerMagnitudeStdev",-0.52162345171192
"363",5,"WALKING","meantGravityAccelerometerMagnitudeMean",-0.460866415568709
"364",5,"WALKING","meantGravityAccelerometerMagnitudeStdev",-0.52162345171192
"365",5,"WALKING","meantBodyAccelerometerJerkMagnitudeMean",-0.589313870006622
"366",5,"WALKING","meantBodyAccelerometerJerkMagnitudeStdev",-0.589031268133113
"367",5,"WALKING","meantBodyGyroscopeMagnitudeMean",-0.602770284825828
"368",5,"WALKING","meantBodyGyroscopeMagnitudeStdev",-0.664078383532781
"369",5,"WALKING","meantBodyGyroscopeJerkMagnitudeMean",-0.707383517582782
"370",5,"WALKING","meantBodyGyroscopeJerkMagnitudeStdev",-0.734187493344371
"371",5,"WALKING","meanfBodyAccelerometerMeanX",-0.55123770513245
"372",5,"WALKING","meanfBodyAccelerometerMeanY",-0.440232431795033
"373",5,"WALKING","meanfBodyAccelerometerMeanZ",-0.696171811490066
"374",5,"WALKING","meanfBodyAccelerometerStdevX",-0.492829885748675
"375",5,"WALKING","meanfBodyAccelerometerStdevY",-0.422162171100331
"376",5,"WALKING","meanfBodyAccelerometerStdevZ",-0.649351210748344
"377",5,"WALKING","meanfBodyAccelerometerJerkMeanX",-0.604769869438742
"378",5,"WALKING","meanfBodyAccelerometerJerkMeanY",-0.550991969857417
"379",5,"WALKING","meanfBodyAccelerometerJerkMeanZ",-0.768762357980132
"380",5,"WALKING","meanfBodyAccelerometerJerkStdevX",-0.584013626983444
"381",5,"WALKING","meanfBodyAccelerometerJerkStdevY",-0.491500434303907
"382",5,"WALKING","meanfBodyAccelerometerJerkStdevZ",-0.798835563807947
"383",5,"WALKING","meanfBodyGyroscopeMeanX",-0.632239300829801
"384",5,"WALKING","meanfBodyGyroscopeMeanY",-0.71706218781457
"385",5,"WALKING","meanfBodyGyroscopeMeanZ",-0.537329127293278
"386",5,"WALKING","meanfBodyGyroscopeStdevX",-0.73573857718543
"387",5,"WALKING","meanfBodyGyroscopeStdevY",-0.702290390960265
"388",5,"WALKING","meanfBodyGyroscopeStdevZ",-0.669353687483444
"389",5,"WALKING","meanfBodyAccelerometerMagnitudeMean",-0.528503022745033
"390",5,"WALKING","meanfBodyAccelerometerMagnitudeStdev",-0.594259529756954
"391",5,"WALKING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.573176177044172
"392",5,"WALKING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.613485123609272
"393",5,"WALKING","meanfBodyBodyGyroscopeMagnitudeMean",-0.677355755703311
"394",5,"WALKING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.715731148145695
"395",5,"WALKING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.748829309536424
"396",5,"WALKING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.735610602483444
"397",6,"WALKING","meantBodyAccelerometerMeanX",0.269434151902542
"398",6,"WALKING","meantBodyAccelerometerMeanY",-0.0163911123936864
"399",6,"WALKING","meantBodyAccelerometerMeanZ",-0.117900692084746
"400",6,"WALKING","meantBodyAccelerometerStdevX",-0.647669170333475
"401",6,"WALKING","meantBodyAccelerometerStdevY",-0.553142396078856
"402",6,"WALKING","meantBodyAccelerometerStdevZ",-0.789845077542373
"403",6,"WALKING","meantGravityAccelerometerMeanX",0.670506153601695
"404",6,"WALKING","meantGravityAccelerometerMeanY",0.0612321366461864
"405",6,"WALKING","meantGravityAccelerometerMeanZ",0.0584702778558475
"406",6,"WALKING","meantGravityAccelerometerStdevX",-0.95651898940678
"407",6,"WALKING","meantGravityAccelerometerStdevY",-0.952613166822034
"408",6,"WALKING","meantGravityAccelerometerStdevZ",-0.940646609533898
"409",6,"WALKING","meantBodyAccelerometerJerkMeanX",0.0866435091149576
"410",6,"WALKING","meantBodyAccelerometerJerkMeanY",0.00183060788194915
"411",6,"WALKING","meantBodyAccelerometerJerkMeanZ",-0.000810930989618644
"412",6,"WALKING","meantBodyAccelerometerJerkStdevX",-0.667198721502542
"413",6,"WALKING","meantBodyAccelerometerJerkStdevY",-0.627357097410593
"414",6,"WALKING","meantBodyAccelerometerJerkStdevZ",-0.871721440720339
"415",6,"WALKING","meantBodyGyroscopeMeanX",-0.0342840234147034
"416",6,"WALKING","meantBodyGyroscopeMeanY",-0.0772570116263983
"417",6,"WALKING","meantBodyGyroscopeMeanZ",0.104308754638941
"418",6,"WALKING","meantBodyGyroscopeStdevX",-0.767068673052966
"419",6,"WALKING","meantBodyGyroscopeStdevY",-0.761438068516949
"420",6,"WALKING","meantBodyGyroscopeStdevZ",-0.723490206153814
"421",6,"WALKING","meantBodyGyroscopeJerkMeanX",-0.0919680285336017
"422",6,"WALKING","meantBodyGyroscopeJerkMeanY",-0.0437656755737288
"423",6,"WALKING","meantBodyGyroscopeJerkMeanZ",-0.0571513411507627
"424",6,"WALKING","meantBodyGyroscopeJerkStdevX",-0.739023005
"425",6,"WALKING","meantBodyGyroscopeJerkStdevY",-0.82004406309322
"426",6,"WALKING","meantBodyGyroscopeJerkStdevZ",-0.70638507157161
"427",6,"WALKING","meantBodyAccelerometerMagnitudeMean",-0.619147950475381
"428",6,"WALKING","meantBodyAccelerometerMagnitudeStdev",-0.626787109835169
"429",6,"WALKING","meantGravityAccelerometerMagnitudeMean",-0.619147950475381
"430",6,"WALKING","meantGravityAccelerometerMagnitudeStdev",-0.626787109835169
"431",6,"WALKING","meantBodyAccelerometerJerkMagnitudeMean",-0.701327652220339
"432",6,"WALKING","meantBodyAccelerometerJerkMagnitudeStdev",-0.659452354576271
"433",6,"WALKING","meantBodyGyroscopeMagnitudeMean",-0.690488145614407
"434",6,"WALKING","meantBodyGyroscopeMagnitudeStdev",-0.722636443516102
"435",6,"WALKING","meantBodyGyroscopeJerkMagnitudeMean",-0.780046966228814
"436",6,"WALKING","meantBodyGyroscopeJerkMagnitudeStdev",-0.79820274690678
"437",6,"WALKING","meanfBodyAccelerometerMeanX",-0.646620302652542
"438",6,"WALKING","meanfBodyAccelerometerMeanY",-0.578355099619068
"439",6,"WALKING","meanfBodyAccelerometerMeanZ",-0.814738365169491
"440",6,"WALKING","meanfBodyAccelerometerStdevX",-0.649772161629703
"441",6,"WALKING","meanfBodyAccelerometerStdevY",-0.568609162121059
"442",6,"WALKING","meanfBodyAccelerometerStdevZ",-0.793153623220339
"443",6,"WALKING","meanfBodyAccelerometerJerkMeanX",-0.677779817705085
"444",6,"WALKING","meanfBodyAccelerometerJerkMeanY",-0.66059454675
"445",6,"WALKING","meanfBodyAccelerometerJerkMeanZ",-0.859603672415254
"446",6,"WALKING","meanfBodyAccelerometerJerkStdevX",-0.686677797992797
"447",6,"WALKING","meanfBodyAccelerometerJerkStdevY",-0.616329704501695
"448",6,"WALKING","meanfBodyAccelerometerJerkStdevZ",-0.882511909533898
"449",6,"WALKING","meanfBodyGyroscopeMeanX",-0.710060816508475
"450",6,"WALKING","meanfBodyGyroscopeMeanY",-0.761625061822034
"451",6,"WALKING","meanfBodyGyroscopeMeanZ",-0.668113881479237
"452",6,"WALKING","meanfBodyGyroscopeStdevX",-0.786180311132627
"453",6,"WALKING","meanfBodyGyroscopeStdevY",-0.76410811809322
"454",6,"WALKING","meanfBodyGyroscopeStdevZ",-0.770467456313559
"455",6,"WALKING","meanfBodyAccelerometerMagnitudeMean",-0.631495453982373
"456",6,"WALKING","meanfBodyAccelerometerMagnitudeStdev",-0.682816079716102
"457",6,"WALKING","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.652860664036017
"458",6,"WALKING","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.669980860496186
"459",6,"WALKING","meanfBodyBodyGyroscopeMagnitudeMean",-0.73860950399661
"460",6,"WALKING","meanfBodyBodyGyroscopeMagnitudeStdev",-0.760907236300847
"461",6,"WALKING","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.802472022627119
"462",6,"WALKING","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.807005713601695
"463",6,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanX",0.280179098426966
"464",6,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanY",-0.0206949591117978
"465",6,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanZ",-0.110940029325843
"466",6,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevX",-0.127000600558652
"467",6,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevY",0.121465311011236
"468",6,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevZ",-0.361381608884045
"469",6,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanX",0.736951892247191
"470",6,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanY",-0.103190808202247
"471",6,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanZ",0.0184833048368539
"472",6,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevX",-0.965208976741573
"473",6,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevY",-0.946484614719101
"474",6,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevZ",-0.930654188651685
"475",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanX",0.0674351008988764
"476",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanY",-0.00310401228089888
"477",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.00609868840674157
"478",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevX",-0.171553961355056
"479",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevY",0.00409088203382023
"480",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.386900926617978
"481",6,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanX",-0.067430938188764
"482",6,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanY",-0.0529948418524719
"483",6,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanZ",0.0787625669280899
"484",6,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevX",-0.35344952441573
"485",6,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevY",-0.267781342044944
"486",6,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevZ",-0.272215022761798
"487",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanX",-0.0589128557764045
"488",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanY",-0.0500700364842697
"489",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanZ",-0.0433103259283146
"490",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevX",-0.0342001184382022
"491",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevY",-0.300014548011236
"492",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevZ",-0.0509923894251685
"493",6,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeMean",-0.0554082692382022
"494",6,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeStdev",-0.104608866786517
"495",6,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeMean",-0.0554082692382022
"496",6,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeStdev",-0.104608866786517
"497",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeMean",-0.153888888820225
"498",6,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeStdev",-0.0879004446179775
"499",6,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeMean",-0.175624994910562
"500",6,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeStdev",-0.201180788774157
"501",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeMean",-0.202676039247191
"502",6,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeStdev",-0.23683550005236
"503",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanX",-0.133757972988764
"504",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanY",0.102003878820225
"505",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanZ",-0.336322224157303
"506",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevX",-0.127245614919101
"507",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevY",0.0592301040449438
"508",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevZ",-0.432409407539326
"509",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanX",-0.2089562025
"510",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanY",-0.0871500384348315
"511",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanZ",-0.352981568269663
"512",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevX",-0.207095971672
"513",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevY",0.0354678201573034
"514",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevZ",-0.419621473955056
"515",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanX",-0.0788327637831461
"516",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanY",-0.248795741449438
"517",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanZ",-0.0819830495561798
"518",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevX",-0.445412804202247
"519",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevY",-0.28620515505618
"520",6,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevZ",-0.414621153179775
"521",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerMagnitudeMean",-0.0562800368966292
"522",6,"WALKING_UPSTAIRS","meanfBodyAccelerometerMagnitudeStdev",-0.274171341966292
"523",6,"WALKING_UPSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.0759734389325843
"524",6,"WALKING_UPSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.11028850707236
"525",6,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeMagnitudeMean",-0.156240715516854
"526",6,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeMagnitudeStdev",-0.382816980159551
"527",6,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.252582563561798
"528",6,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.270829337453146
"529",7,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanX",0.270211697814935
"530",7,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanY",-0.0187904887668182
"531",7,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanZ",-0.112492375388312
"532",7,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevX",-0.577518324748052
"533",7,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevY",-0.546403365345779
"534",7,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevZ",-0.456473642256981
"535",7,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanX",0.681289120844156
"536",7,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanY",-0.0420221452496753
"537",7,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanZ",0.0342160711928604
"538",7,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevX",-0.956538178587662
"539",7,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevY",-0.955312554090909
"540",7,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevZ",-0.923304724090909
"541",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanX",0.0831829573168831
"542",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanY",0.00760909767418831
"543",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.00791725696048701
"544",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevX",-0.615131377408279
"545",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevY",-0.622997416262013
"546",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.664336860544416
"547",7,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanX",-0.0518716929407792
"548",7,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanY",-0.0646077113078896
"549",7,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanZ",0.0977671721406169
"550",7,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevX",-0.687155474097403
"551",7,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevY",-0.652408657909091
"552",7,"WALKING_UPSTAIRS","meantBodyGyroscopeStdevZ",-0.663340760331169
"553",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanX",-0.0942037376182662
"554",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanY",-0.0414401406082792
"555",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMeanZ",-0.0610307928148701
"556",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevX",-0.701731200484416
"557",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevY",-0.674920114957468
"558",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkStdevZ",-0.750808705594156
"559",7,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeMean",-0.511312036747403
"560",7,"WALKING_UPSTAIRS","meantBodyAccelerometerMagnitudeStdev",-0.510669879158539
"561",7,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeMean",-0.511312036747403
"562",7,"WALKING_UPSTAIRS","meantGravityAccelerometerMagnitudeStdev",-0.510669879158539
"563",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeMean",-0.622815767680292
"564",7,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMagnitudeStdev",-0.550560230585714
"565",7,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeMean",-0.581899897967532
"566",7,"WALKING_UPSTAIRS","meantBodyGyroscopeMagnitudeStdev",-0.598670795839286
"567",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeMean",-0.713191348337662
"568",7,"WALKING_UPSTAIRS","meantBodyGyroscopeJerkMagnitudeStdev",-0.658017844948377
"569",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanX",-0.593011288564935
"570",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanY",-0.563547785174026
"571",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerMeanZ",-0.531005941495552
"572",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevX",-0.572347541484091
"573",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevY",-0.567046977262987
"574",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerStdevZ",-0.460792123277305
"575",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanX",-0.637521940243831
"576",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanY",-0.641687333850227
"577",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkMeanZ",-0.642515716574286
"578",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevX",-0.626785744584416
"579",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevY",-0.62853163071948
"580",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerJerkStdevZ",-0.684856438953896
"581",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanX",-0.643767578493507
"582",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanY",-0.630419275006169
"583",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeMeanZ",-0.655083354905844
"584",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevX",-0.703883646896104
"585",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevY",-0.671161922837662
"586",7,"WALKING_UPSTAIRS","meanfBodyGyroscopeStdevZ",-0.698949518905844
"587",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerMagnitudeMean",-0.518323878824675
"588",7,"WALKING_UPSTAIRS","meanfBodyAccelerometerMagnitudeStdev",-0.583819796092208
"589",7,"WALKING_UPSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeMean",-0.553360009658182
"590",7,"WALKING_UPSTAIRS","meanfBodyBodyAccelerometerJerkMagnitudeStdev",-0.550683254908442
"591",7,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeMagnitudeMean",-0.628877272791136
"592",7,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeMagnitudeStdev",-0.650923648207792
"593",7,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeMean",-0.668879188156396
"594",7,"WALKING_UPSTAIRS","meanfBodyBodyGyroscopeJerkMagnitudeStdev",-0.668963362464935
"595",8,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanX",0.270759063295374
"596",8,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanY",-0.0181894974688612
"597",8,"WALKING_UPSTAIRS","meantBodyAccelerometerMeanZ",-0.106809623683986
"598",8,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevX",-0.582958863017438
"599",8,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevY",-0.349383732046263
"600",8,"WALKING_UPSTAIRS","meantBodyAccelerometerStdevZ",-0.499472687913167
"601",8,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanX",0.647498175409253
"602",8,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanY",0.0303211113118861
"603",8,"WALKING_UPSTAIRS","meantGravityAccelerometerMeanZ",0.0836542406807936
"604",8,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevX",-0.954256666035587
"605",8,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevY",-0.94844645047331
"606",8,"WALKING_UPSTAIRS","meantGravityAccelerometerStdevZ",-0.923180663601423
"607",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanX",0.084215745375516
"608",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanY",0.000860301581786477
"609",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkMeanZ",-0.0196719912994306
"610",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevX",-0.575993073911744
"611",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevY",-0.458724925167972
"612",8,"WALKING_UPSTAIRS","meantBodyAccelerometerJerkStdevZ",-0.66835678475516
"613",8,"WALKING_UPSTAIRS","meantBodyGyroscopeMeanX",0.00359053897160142
